YGR232W	19-22S-regulator
YER021W	19-22S-regulator
YFR052W	19-22S-regulator
YGL048C	19-22S-regulator
YFR004W	19-22S-regulator
YHR200W	19-22S-regulator
YKL145W	19-22S-regulator
YIL075C	19-22S-regulator
YOR117W	19-22S-regulator
YOR261C	19-22S-regulator
YPR108W	19-22S-regulator
YOR259C	19-22S-regulator
YIL125W	2-oxoglutarate-dehydrogenase
YFL018C	2-oxoglutarate-dehydrogenase
YDR148C	2-oxoglutarate-dehydrogenase
YBL041W	20S-proteasome
YBR173C	20S-proteasome
YER012W	20S-proteasome
YGR253C	20S-proteasome
YGR135W	20S-proteasome
YGL011C	20S-proteasome
YFR050C	20S-proteasome
YER094C	20S-proteasome
YJL001W	20S-proteasome
YML092C	20S-proteasome
YMR314W	20S-proteasome
YOL038W	20S-proteasome
YOR157C	20S-proteasome
YOR362C	20S-proteasome
YPR103W	20S-proteasome
